Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Duration,Profit Margin,Sales Performance Category
7338.0,CA-2019-165155,2019-09-21,2019-09-23,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1.0,0.0,3.877500057220459,2,0.25000000368926234,Low
7339.0,CA-2016-163412,2016-12-20,2016-12-23,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.18600000000004,3.0,0.1,36.30179977416992,3,0.18888888771382886,Medium
7340.0,CA-2017-159590,2017-07-18,2017-07-21,First Class,KC-16255,Karen Carlisle,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,5.76,2.0,0.0,1.6128000020980835,3,0.2800000003642506,Low
7341.0,CA-2016-116190,2016-07-26,2016-08-01,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318.0,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,2.0,0.0,18.327600479125977,6,0.2700000070584263,Medium
7342.0,CA-2016-116190,2016-07-26,2016-08-01,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,162.89,13.0,0.0,76.55829620361328,6,0.4699999766935557,Medium
7343.0,CA-2016-116190,2016-07-26,2016-08-01,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318.0,South,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,3.0,0.0,9.255599975585938,6,0.35999999905040597,Low
7344.0,CA-2016-168473,2016-12-26,2017-01-01,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009.0,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6.0,0.0,19.187999725341797,6,0.0999999985685939,Medium
7345.0,CA-2019-168389,2019-12-11,2019-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216.0,South,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.8750000000001,6.0,0.45,-319.2649432373047,6,-0.4422717828395562,High
7346.0,CA-2019-168389,2019-12-11,2019-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,4.0,0.2,-16.552799224853516,6,-0.22499998946353736,Medium
7347.0,CA-2019-168389,2019-12-11,2019-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584000000000001,1.0,0.2,1.3583999872207642,6,0.09999999905924352,Low
7348.0,CA-2019-168389,2019-12-11,2019-12-17,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,1.0,0.2,-12.147000312805176,6,-0.18750000482843254,Medium
7349.0,CA-2016-130421,2016-03-03,2016-03-07,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.77199999999996,3.0,0.8,-319.2649432373047,4,-1.8060832215356775,Medium
7350.0,CA-2019-142125,2019-10-21,2019-10-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,38.82,6.0,0.0,19.40999984741211,6,0.49999999606934853,Low
7351.0,CA-2019-142125,2019-10-21,2019-10-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.9,5.0,0.0,10.51200008392334,6,0.480000003832116,Low
7352.0,CA-2019-141138,2019-11-10,2019-11-16,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351.0,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7.0,0.0,43.59809875488281,6,0.3899999888619985,Medium
7353.0,CA-2019-152135,2019-03-16,2019-03-18,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,44107.0,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,8.0,0.4,-81.66400146484375,2,-0.18333333662186546,High
7354.0,CA-2018-151974,2018-09-22,2018-09-29,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.520000000000003,5.0,0.2,5.36899995803833,7,0.3249999974599473,Low
7355.0,CA-2019-154102,2019-02-06,2019-02-13,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,29.900000000000002,5.0,0.0,13.454999923706055,7,0.449999997448363,Low
7356.0,CA-2017-139780,2017-12-31,2018-01-02,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8.0,0.0,52.380001068115234,2,0.4500000091762477,Medium
7357.0,CA-2018-114748,2018-10-09,2018-10-14,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.4080000000000001,1.0,0.2,0.15839999914169312,5,0.11249999939040703,Low
7358.0,CA-2018-114748,2018-10-09,2018-10-14,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2.0,0.2,0.0,5,0.0,Medium
7359.0,US-2016-115189,2016-12-30,2017-01-03,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.96399999999994,6.0,0.4,-50.392799377441406,4,-0.19999999752917647,High
7360.0,US-2016-115189,2016-12-30,2017-01-03,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3.0,0.4,-192.0467987060547,4,-0.3666666641961927,High
7361.0,CA-2018-163594,2018-04-12,2018-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,19.44,3.0,0.0,9.331199645996094,2,0.4799999817899225,Low
7362.0,CA-2018-163594,2018-04-12,2018-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036.0,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.35200000000003,3.0,0.2,-36.441001892089844,2,-0.1875000097353762,Medium
7363.0,CA-2018-163594,2018-04-12,2018-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3.0,0.2,13.734000205993652,2,0.3750000056245536,Low
7364.0,CA-2018-127243,2018-11-28,2018-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3.0,0.4,-73.70610046386719,6,-0.216666668030252,High
7365.0,CA-2018-127243,2018-11-28,2018-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,8.0,0.2,2.6928000450134277,6,0.212500003552196,Low
7366.0,CA-2018-127243,2018-11-28,2018-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888000000000002,2.0,0.7,-5.051199913024902,6,-0.7333333207062864,Low
7367.0,CA-2018-127243,2018-11-28,2018-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544000000000004,2.0,0.2,-7.7291998863220215,6,-0.2374999965069451,Low
7368.0,CA-2018-127243,2018-11-28,2018-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7.0,0.3,-24.843000411987305,6,-0.07142857261311696,High
7369.0,CA-2019-161851,2019-04-15,2019-04-17,First Class,BP-11095,Bart Pistole,Corporate,United States,Miami,Florida,33180.0,South,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,15.570000000000004,3.0,0.7,-11.937000274658203,2,-0.766666684306885,Low
7370.0,CA-2017-110345,2017-03-09,2017-03-11,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,2.0,0.2,1.6704000234603882,2,0.3625000050912301,Low
7371.0,CA-2016-107769,2016-10-28,2016-11-01,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2.0,0.0,74.81420135498047,4,0.29000000525226943,High
7372.0,US-2019-123862,2019-01-07,2019-01-09,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11.0,0.0,44.59619903564453,2,0.28999999372899293,Medium
7373.0,US-2019-123862,2019-01-07,2019-01-09,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.019999999999996,3.0,0.0,0.6101999878883362,2,0.009999999801513212,Medium
7374.0,US-2019-123862,2019-01-07,2019-01-09,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7.0,0.0,31.931900024414062,2,0.2900000002217243,Medium
7375.0,US-2019-123862,2019-01-07,2019-01-09,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,1.0,0.0,3.55049991607666,2,0.4499999893633283,Low
7376.0,CA-2019-100580,2019-08-13,2019-08-20,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037.0,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3.0,0.2,11.707799911499023,7,0.32499999754327735,Low
7377.0,US-2019-145597,2019-11-02,2019-11-05,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701.0,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336000000000006,4.0,0.2,5.433599948883057,3,0.09999999905924352,Medium
7378.0,CA-2016-132787,2016-09-19,2016-09-23,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115.0,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6.0,0.0,24.98040008544922,4,0.2700000009235757,Medium
7379.0,CA-2017-136224,2017-05-31,2017-05-31,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272000000000002,3.0,0.2,1.1555999517440796,0,0.1124999953021884,Low
7380.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3.0,0.0,0.4074000120162964,5,0.01000000029495082,Low
7381.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,14.399999999999999,5.0,0.0,7.056000232696533,5,0.4900000161594815,Low
7382.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5.0,0.0,41.986000061035156,5,0.28000000040703676,Medium
7383.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2.0,0.0,5.070000171661377,5,0.30000001015747796,Low
7384.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3.0,0.0,8.452799797058105,5,0.4799999884757584,Low
7385.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,378.0,2.0,0.0,136.0800018310547,5,0.36000000484406003,High
7386.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3.0,0.0,8.643600463867188,5,0.49000002629632583,Low
7387.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6.0,0.0,100.73159790039062,5,0.2699999943722275,High
7388.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.4399999999998,14.0,0.0,387.5675964355469,5,0.28999999733287457,Premium
7389.0,CA-2018-105732,2018-09-13,2018-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3.0,0.0,0.299699991941452,5,0.009999999731112848,Low
7390.0,CA-2019-108035,2019-11-29,2019-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421.0,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2.0,0.2,48.79600143432617,4,0.1250000036742924,High
7391.0,CA-2019-108035,2019-11-29,2019-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421.0,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52000000000001,5.0,0.2,19.03499984741211,4,0.18749999849696716,Medium
7392.0,CA-2019-160031,2019-12-04,2019-12-07,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3.0,0.2,23.235000610351562,3,0.31250000820894613,Medium
7393.0,CA-2019-147844,2019-05-02,2019-05-06,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.700000000000001,5.0,0.0,7.065000057220459,4,0.4500000036446152,Low
7394.0,CA-2019-147844,2019-05-02,2019-05-06,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.519999999999996,3.0,0.0,15.475199699401855,4,0.25999999494962794,Medium
7395.0,CA-2019-147844,2019-05-02,2019-05-06,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5.0,0.0,15.824000358581543,4,0.46000001042388206,Low
7396.0,CA-2018-110975,2018-12-25,2018-12-30,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024.0,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2.0,0.4,-120.05079650878906,5,-0.3833333221855732,High
7397.0,CA-2018-110975,2018-12-25,2018-12-30,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3.0,0.1,173.32919311523438,5,0.19999999205585023,High
7398.0,CA-2016-141649,2016-09-30,2016-09-30,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014.0,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.4080000000001,6.0,0.2,59.655601501464844,0,0.07500000188766624,High
7399.0,CA-2016-124807,2016-07-12,2016-07-15,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.856,9.0,0.2,12.99779987335205,3,0.3624999964678729,Low
7400.0,CA-2016-124807,2016-07-12,2016-07-15,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.840000000000003,4.0,0.2,3.2780001163482666,3,0.13750000488038028,Low
7401.0,CA-2018-110009,2018-09-08,2018-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1.0,0.0,14.664199829101562,5,0.33999999603759706,Low
7402.0,CA-2018-110009,2018-09-08,2018-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7.0,0.0,14.200200080871582,5,0.4600000026197467,Low
7403.0,CA-2019-168172,2019-08-06,2019-08-10,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011.0,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4.0,0.0,21.035999298095703,4,0.2999999899899558,Medium
7404.0,CA-2017-100146,2017-05-14,2017-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9574999999999,5.0,0.15,41.996498107910156,5,0.08235293746618133,High
7405.0,CA-2017-100146,2017-05-14,2017-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3.0,0.0,34.414798736572266,5,0.2799999897207084,Medium
7406.0,CA-2017-100146,2017-05-14,2017-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2.0,0.2,-6.0980000495910645,5,-0.06250000050827181,Medium
7407.0,CA-2017-100146,2017-05-14,2017-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.3520000000001,3.0,0.2,81.26460266113281,5,0.11250000368398344,High
7408.0,CA-2019-152079,2019-01-20,2019-01-21,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5.0,0.2,4.176000118255615,1,0.36250001026524437,Low
7409.0,CA-2018-129728,2018-05-30,2018-06-06,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032.0,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8.0,0.0,11.748800277709961,7,0.0700000016546113,Medium
7410.0,CA-2016-121769,2016-04-08,2016-04-12,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615.0,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1.0,0.4,-94.6604995727539,4,-0.5499999975175986,Medium
7411.0,CA-2016-103058,2016-07-23,2016-07-24,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011.0,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2.0,0.0,7.9984002113342285,1,0.08000000211376504,Medium
7412.0,CA-2019-121125,2019-05-30,2019-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224.0,West,TEC-PH-10001619,Technology,Phones,LG G3,156.79200000000003,1.0,0.2,17.63909912109375,4,0.11249999439444452,Medium
7413.0,CA-2019-121125,2019-05-30,2019-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36000000000001,2.0,0.2,-3.0940001010894775,4,-0.0875000028588653,Low
7414.0,CA-2019-121125,2019-05-30,2019-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224.0,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.591999999999999,1.0,0.2,-0.33980000019073486,4,-0.02500000001403288,Low
7415.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.67999999999995,2.0,0.3,-5.52400016784668,2,-0.01428571471978556,High
7416.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96000000000004,5.0,0.2,47.494998931884766,2,0.12499999718887451,High
7417.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3.0,0.4,-116.98049926757812,2,-0.21666666531010378,High
7418.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24000000000001,5.0,0.2,13.918499946594238,2,0.33749999870500086,Low
7419.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.89700000000001,1.0,0.7,-41.517601013183594,2,-0.8000000195229702,Medium
7420.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5.0,0.2,-138.13999938964844,2,-0.24999999889541127,High
7421.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.160000000000004,5.0,0.7,-15.4399995803833,2,-0.6666666485485017,Low
7422.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2.0,0.2,-28.368000030517578,2,-0.22500000024204933,Medium
7423.0,US-2018-114013,2018-03-13,2018-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3.0,0.7,-319.2649432373047,2,-0.7108994505395339,High
7424.0,CA-2019-135069,2019-04-10,2019-04-14,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4.0,0.2,21.949199676513672,4,0.11249999834198002,Medium
7425.0,CA-2019-135069,2019-04-10,2019-04-14,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3.0,0.2,6.417600154876709,4,0.17500000422329595,Low
7426.0,CA-2018-101693,2018-06-25,2018-06-27,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2.0,0.3,-6.089000225067139,2,-0.07142857406877905,Medium
7427.0,CA-2018-101693,2018-06-25,2018-06-27,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2.0,0.6,-26.169599533081055,2,-0.7999999857263711,Low
7428.0,US-2016-164763,2016-03-17,2016-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3.0,0.0,5.372099876403809,4,0.46999998918668495,Low
